,Unnamed: 0,id,depart,fromTaz,toTaz,route,cluster
8790,8790,44.52,3069,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
8791,8791,49.162,3086,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
8792,8792,115.315,3142,9,15,520@641#0 641@471#0,13
8793,8793,116.197,3195,9,2,620@630#0,0
8794,8794,63.68,3060,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
8795,8795,59.142,3061,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
8796,8796,103.92,3185,8,14,39@571#0,1
8797,8797,54.54,3187,14,9,409@538#0 538@456#0,26
8798,8798,1.25,3104,1,10,520@28#0 28@483#0 483@456#0,10
8799,8799,75.99,3183,2,8,34@33#0 33@537#0 537@456#0,3
8800,8800,66.152,3200,2,1,19@467#0,1
8801,8801,77.56,3200,6,1,564@572#0,0
8802,8802,51.31,3100,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
8803,8803,19.37,3172,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
8804,8804,50.64,3200,14,2,536@461#0,0
8805,8805,117.72,3200,9,6,520@641#0,0
8806,8806,59.143,3083,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
8807,8807,18.33,3127,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
8808,8808,98.49,3151,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
8809,8809,55.79,3160,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
8810,8810,114.172,3192,9,14,456@409#0,0
8811,8811,70.153,3203,2,14,536@461#0,0
8812,8812,21.73,3205,10,9,537@456#0,0
8813,8813,56.62,3058,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
8814,8814,71.253,3109,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8815,8815,67.88,3200,2,10,34@36#0,2
8816,8816,58.65,3206,15,13,470@515#0,0
8817,8817,60.26,3206,15,15,581@468#0,0
8818,8818,82.179,3206,6,15,581@468#0,0
8819,8819,49.161,3067,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
8820,8820,59.144,3105,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
8821,8821,15.8,3200,10,14,409@93#0,1
8822,8822,6.57,3207,1,2,19@467#0,1
8823,8823,48.114,3207,14,14,201@558#0,0
8824,8824,72.171,3207,2,2,19@467#0,1
8825,8825,120.163,3207,9,9,537@456#0,0
8826,8826,69.102,3086,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
8827,8827,69.103,3116,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
8828,8828,78.39,3120,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
8829,8829,59.145,3126,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
8830,8830,53.55,3194,14,8,409@538#0 538@456#0,26
8831,8831,104.18,3208,8,15,470@515#0,0
8832,8832,39.72,3123,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
8833,8833,49.164,3124,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
8834,8834,34.47,3134,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
8835,8835,99.57,3207,8,1,520@641#0,0
8836,8836,38.123,3209,13,15,515@470#0,0
8837,8837,56.63,3107,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
8838,8838,94.56,3150,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
8839,8839,4.47,3077,1,14,467@452#0 452@453#1 453@401#0 401@536#0,5
8840,8840,49.165,3143,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
8841,8841,3.36,3163,1,13,641@471#0,0
8842,8842,17.73,3205,10,2,34@36#0,2
8843,8843,76.123,3209,2,9,620@630#0,0
8844,8844,101.33,3211,8,12,650@460#0,0
8845,8845,111.149,3212,9,10,537@456#0,0
8846,8846,9.33,3211,1,8,520@641#0,0
8847,8847,41.33,3211,13,7,465@445#0,0
8848,8848,116.198,3211,9,2,630@620#0,0
8849,8849,81.74,3064,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
8850,8850,115.316,3152,9,15,520@641#0 641@471#0,13
8851,8851,110.149,3212,9,1,520@641#0,0
8852,8852,7.25,3215,1,6,450@574#0,0
8853,8853,112.1,3215,9,12,537@456#0,0
8854,8854,119.125,3215,9,8,537@456#0,0
8855,8855,108.67,3216,8,8,643@365#0,0
8856,8856,71.255,3133,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8857,8857,84.42,3217,6,6,564@572#0,0
8858,8858,60.261,3218,15,15,581@468#0,0
8859,8859,64.101,3218,15,8,515@470#0,0
8860,8860,12.59,3219,10,10,537@456#0,0
8861,8861,85.52,3020,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
8862,8862,49.163,3105,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
8863,8863,66.153,3221,2,1,467@19#0,1
8864,8864,85.53,3078,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
8865,8865,81.75,3104,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
8866,8866,5.87,3167,1,15,641@471#0,0
8867,8867,114.173,3211,9,14,456@409#0,0
8868,8868,71.251,3084,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8869,8869,23.17,3222,12,10,537@456#0,0
8870,8870,71.256,3146,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8871,8871,82.18,3224,6,15,581@468#0,0
8872,8872,71.252,3097,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8873,8873,63.69,3105,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
8874,8874,72.172,3225,2,2,467@19#0,1
8875,8875,96.43,3225,7,7,342@499#0,0
8876,8876,69.104,3147,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
8877,8877,70.154,3224,2,14,536@461#0,0
8878,8878,62.69,3226,15,6,581@468#0,0
8879,8879,104.181,3226,8,15,515@470#0,0
8880,8880,71.254,3121,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8881,8881,57.47,3193,15,12,47@365#0 365@511#0,7
8882,8882,118.86,3128,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
8883,8883,115.318,3172,9,15,520@641#0 641@471#0,13
8884,8884,120.164,3227,9,9,537@456#0,0
8885,8885,115.317,3162,9,15,520@641#0 641@471#0,13
8886,8886,116.199,3227,9,2,630@620#0,0
8887,8887,11.58,3165,10,1,456@483#0 483@28#0 28@520#0,10
8888,8888,20.61,3230,10,8,537@456#0,0
8889,8889,60.262,3230,15,15,581@468#0,0
8890,8890,86.61,3230,6,8,470@515#0,0
8891,8891,71.257,3158,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
8892,8892,113.102,3166,9,13,520@641#0 641@471#0,13
8893,8893,92.7,3231,7,14,342@499#0,0
8894,8894,118.87,3164,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
8895,8895,105.75,3215,8,2,456@33#0 33@34#0,4
8896,8896,68.59,3219,2,12,34@33#0 33@537#0 537@456#0,3
8897,8897,75.1,3215,2,8,34@33#0 33@537#0 537@456#0,3
8898,8898,102.44,3233,8,13,643@365#0,0
8899,8899,0.53,3234,1,1,564@572#0,0
8900,8900,111.15,3234,9,10,537@456#0,0
8901,8901,33.69,3185,13,1,641@471#0,0
8902,8902,103.93,3220,8,14,39@571#0,1
8903,8903,10.44,3233,1,9,520@641#0,0
8904,8904,38.124,3235,13,15,470@515#0,0
8905,8905,48.115,3235,14,14,342@499#0,0
8906,8906,27.4,3200,12,15,511@365#0 365@619#0 619@47#0,9
8907,8907,110.15,3234,9,1,520@641#0,0
8908,8908,81.76,3146,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
8909,8909,76.124,3235,2,9,630@620#0,0
8910,8910,114.174,3229,9,14,456@409#0,0
8911,8911,13.45,3240,10,12,537@456#0,0
8912,8912,36.54,3240,13,13,643@365#0,0
8913,8913,100.54,3240,8,10,537@456#0,0
8914,8914,35.27,3240,13,12,465@445#0,0
8915,8915,109.72,3240,8,9,537@456#0,0
8916,8916,119.126,3241,9,8,537@456#0,0
8917,8917,87.54,3240,6,9,520@641#0,0
8918,8918,91.36,3240,7,13,465@445#0,0
8919,8919,82.181,3242,6,15,581@468#0,0
8920,8920,67.89,3237,2,10,34@36#0,2
8921,8921,60.263,3243,15,15,581@468#0,0
8922,8922,66.154,3243,2,1,19@467#0,1
8923,8923,5.88,3200,1,15,641@471#0,0
8924,8924,72.173,3244,2,2,19@467#0,1
8925,8925,45.45,3240,14,10,409@93#0,1
8926,8926,104.182,3244,8,15,470@515#0,0
8927,8927,115.319,3182,9,15,520@641#0 641@471#0,13
8928,8928,15.81,3240,10,14,409@93#0,1
8929,8929,116.2,3244,9,2,620@630#0,0
8930,8930,73.61,3184,2,6,516@642#0 642@520#0 520@641#0,6
8931,8931,70.155,3245,2,14,536@461#0,0
8932,8932,120.165,3246,9,9,537@456#0,0
8933,8933,112.101,3247,9,12,537@456#0,0
8934,8934,47.52,3173,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
8935,8935,113.103,3197,9,13,520@641#0 641@471#0,13
8936,8936,118.88,3201,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
8937,8937,107.42,3217,8,7,464@39#0 39@320#0 320@448#0,10
8938,8938,117.73,3246,9,6,520@641#0,0
8939,8939,21.74,3249,10,9,537@456#0,0
8940,8940,46.37,3249,14,12,320@39#0,1
8941,8941,52.37,3249,14,7,342@499#0,0
8942,8942,64.102,3250,15,8,515@470#0,0
8943,8943,8.3,3086,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
8944,8944,65.84,3150,15,9,471@631#0 631@640#0 640@520#0,6
8945,8945,43.57,3157,13,9,471@631#0 631@640#0 640@520#0,6
8946,8946,97.52,3228,7,8,617@615#0 615@614#0 614@613#0,6
8947,8947,50.65,3250,14,2,536@461#0,0
8948,8948,95.4,3064,7,6,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0 47@515#0,31
8949,8949,73.62,3235,2,6,516@642#0 642@520#0 520@641#0,6
8950,8950,14.49,3150,10,13,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0,22
8951,8951,17.74,3249,10,2,36@34#0,2
8952,8952,58.66,3255,15,13,470@515#0,0
8953,8953,60.264,3255,15,15,581@468#0,0
8954,8954,111.151,3255,9,10,537@456#0,0
8955,8955,65.85,3188,15,9,471@631#0 631@640#0 640@520#0,6
8956,8956,55.8,3200,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
8957,8957,54.55,3246,14,9,409@538#0 538@456#0,26
8958,8958,110.151,3256,9,1,520@641#0,0
8959,8959,77.57,3258,6,1,450@574#0,0
8960,8960,115.32,3192,9,15,520@641#0 641@471#0,13
8961,8961,115.321,3202,9,15,520@641#0 641@471#0,13
8962,8962,82.182,3260,6,15,581@468#0,0
8963,8963,38.125,3261,13,15,515@470#0,0
8964,8964,42.48,3261,13,8,643@365#0,0
8965,8965,93.135,3096,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
8966,8966,37.87,3196,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
8967,8967,47.53,3234,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
8968,8968,75.101,3247,2,8,34@33#0 33@537#0 537@456#0,3
8969,8969,104.183,3262,8,15,470@515#0,0
8970,8970,44.53,3128,14,1,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,20
8971,8971,116.201,3260,9,2,620@630#0,0
8972,8972,6.58,3263,1,2,467@19#0,1
8973,8973,40.29,3263,13,6,515@470#0,0
8974,8974,48.116,3263,14,14,342@499#0,0
8975,8975,72.174,3263,2,2,19@467#0,1
8976,8976,83.62,3189,6,2,640@520#0 520@516#0 516@23#0,11
8977,8977,115.322,3211,9,15,520@641#0 641@471#0,13
8978,8978,98.5,3215,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
8979,8979,89.35,3231,7,10,448@325#0 325@78#0 78@409#0,10
8980,8980,66.155,3264,2,1,467@19#0,1
8981,8981,108.68,3264,8,8,643@365#0,0
8982,8982,88.53,3078,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
8983,8983,37.88,3233,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
8984,8984,114.175,3248,9,14,456@409#0,0
8985,8985,76.125,3261,2,9,620@630#0,0
8986,8986,99.58,3263,8,1,520@641#0,0
8987,8987,80.39,3266,6,13,515@470#0,0
8988,8988,106.39,3266,8,6,470@515#0,0
8989,8989,119.127,3266,9,8,537@456#0,0
8990,8990,120.166,3266,9,9,537@456#0,0
8991,8991,88.54,3136,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
8992,8992,4.48,3142,1,14,467@452#0 452@453#0 453@401#0 401@536#0,5
8993,8993,2.17,3222,1,12,520@28#0 28@483#0,12
8994,8994,60.265,3267,15,15,581@468#0,0
8995,8995,93.136,3119,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
8996,8996,53.56,3253,14,8,409@538#0 538@456#0,26
8997,8997,44.54,3187,14,1,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,20
8998,8998,43.58,3213,13,9,471@631#0 631@640#0 640@520#0,6
8999,8999,94.57,3207,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
9000,9000,70.156,3268,2,14,536@461#0,0
9001,9001,93.137,3142,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
9002,9002,11.59,3219,10,1,456@483#0 483@28#0 28@520#0,10
9003,9003,115.323,3221,9,15,520@641#0 641@471#0,13
9004,9004,103.94,3254,8,14,39@571#0,1
9005,9005,12.6,3273,10,10,537@456#0,0
9006,9006,24.1,3273,12,12,39@320#0,1
9007,9007,30.1,3273,12,7,362@363#0,0
9008,9008,62.7,3273,15,6,581@468#0,0
9009,9009,16.151,3125,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
9010,9010,16.152,3145,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
9011,9011,79.26,3228,6,12,515@47#0 47@365#0 365@511#0,10
9012,9012,28.19,3259,12,2,456@33#0 33@34#0,4
9013,9013,26.3,3274,12,14,39@320#0,1
9014,9014,74.75,3215,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
9015,9015,83.63,3240,6,2,640@520#0 520@516#0 516@23#0,11
9016,9016,16.154,3187,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
9017,9017,105.76,3260,8,2,456@33#0 33@34#0,4
9018,9018,92.71,3277,7,14,342@499#0,0
9019,9019,111.152,3277,9,10,537@456#0,0
9020,9020,61.96,3142,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
9021,9021,16.153,3166,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
9022,9022,114.176,3266,9,14,456@409#0,0
9023,9023,116.202,3276,9,2,620@630#0,0
9024,9024,82.183,3278,6,15,581@468#0,0
9025,9025,61.97,3175,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
9026,9026,67.9,3273,2,10,34@36#0,2
9027,9027,110.152,3277,9,1,520@641#0,0
9028,9028,112.102,3279,9,12,537@456#0,0
9029,9029,60.266,3280,15,15,581@468#0,0
9030,9030,104.184,3280,8,15,515@470#0,0
9031,9031,64.103,3282,15,8,470@515#0,0
9032,9032,72.175,3282,2,2,19@467#0,1
9033,9033,20.62,3283,10,8,537@456#0,0
9034,9034,86.62,3283,6,8,515@470#0,0
9035,9035,61.98,3208,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
9036,9036,33.7,3231,13,1,641@471#0,0
9037,9037,29.9,3240,12,6,511@365#0 365@619#0 619@47#0 47@515#0,8
9038,9038,66.156,3285,2,1,19@467#0,1
9039,9039,109.73,3285,8,9,537@456#0,0
9040,9040,39.73,3167,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
9041,9041,113.104,3228,9,13,520@641#0 641@471#0,13
9042,9042,15.82,3280,10,14,409@93#0,1
9043,9043,68.6,3273,2,12,34@33#0 33@537#0 537@456#0,3
9044,9044,120.167,3287,9,9,537@456#0,0
9045,9045,38.126,3287,13,15,470@515#0,0
9046,9046,59.146,3148,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
9047,9047,59.147,3169,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
9048,9048,1.26,3228,1,10,520@28#0 28@483#0 483@456#0,10
9049,9049,115.324,3231,9,15,520@641#0 641@471#0,13
9050,9050,70.157,3287,2,14,536@461#0,0
9051,9051,63.7,3150,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
9052,9052,5.89,3237,1,15,641@471#0,0
9053,9053,76.126,3287,2,9,620@630#0,0
9054,9054,56.65,3206,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
9055,9055,19.38,3258,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
9056,9056,85.54,3136,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
9057,9057,49.166,3162,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
9058,9058,39.74,3210,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
9059,9059,117.74,3289,9,6,520@641#0,0
9060,9060,48.117,3291,14,14,39@320#0,1
9061,9061,60.267,3292,15,15,581@468#0,0
9062,9062,119.128,3292,9,8,537@456#0,0
9063,9063,75.102,3279,2,8,34@33#0 33@537#0 537@456#0,3
9064,9064,21.75,3293,10,9,537@456#0,0
9065,9065,74.74,3172,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
9066,9066,49.167,3181,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
9067,9067,116.203,3292,9,2,620@630#0,0
9068,9068,84.43,3294,6,6,432@433#0,0
9069,9069,69.105,3177,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
9070,9070,59.148,3191,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
9071,9071,55.81,3240,15,1,411@432#0 432@450#0,13
9072,9072,37.89,3270,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
9073,9073,0.54,3295,1,1,564@572#0,0
9074,9074,63.71,3195,15,7,592@603#0 603@607#0 607@527#0 527@66#0 66@418#0 418@417#0 417@408#0 408@415#0 415@444#0,18
9075,9075,51.32,3200,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
9076,9076,82.184,3296,6,15,581@468#0,0
9077,9077,104.185,3297,8,15,470@515#0,0
9078,9078,18.34,3222,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
9079,9079,115.325,3241,9,15,520@641#0 641@471#0,13
9080,9080,114.177,3285,9,14,456@409#0,0
9081,9081,17.75,3293,10,2,34@36#0,2
9082,9082,111.153,3299,9,10,537@456#0,0
9083,9083,78.4,3200,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
9084,9084,36.55,3300,13,13,643@365#0,0
9085,9085,72.176,3300,2,2,19@467#0,1
9086,9086,96.44,3300,7,7,342@499#0,0
9087,9087,100.55,3300,8,10,537@456#0,0
9088,9088,56.64,3157,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
9089,9089,49.168,3200,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
9090,9090,110.153,3299,9,1,520@641#0,0
9091,9091,50.66,3300,14,2,536@461#0,0
9092,9092,87.55,3300,6,9,520@641#0,0
9093,9093,60.268,3304,15,15,581@468#0,0
9094,9094,71.259,3183,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9095,9095,49.169,3219,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
9096,9096,120.168,3305,9,9,537@456#0,0
9097,9097,59.149,3212,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
9098,9098,27.41,3280,12,15,511@365#0 365@619#0 619@47#0,9
9099,9099,58.67,3305,15,13,470@515#0,0
9100,9100,66.157,3306,2,1,467@19#0,1
9101,9101,71.258,3170,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9102,9102,69.106,3207,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
9103,9103,102.45,3307,8,13,643@365#0,0
9104,9104,59.15,3234,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
9105,9105,103.95,3291,8,14,39@571#0,1
9106,9106,71.26,3195,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9107,9107,10.45,3307,1,9,520@641#0,0
9108,9108,70.158,3307,2,14,536@461#0,0
9109,9109,101.34,3309,8,12,650@460#0,0
9110,9110,3.37,3254,1,13,641@471#0,0
9111,9111,71.261,3207,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9112,9112,71.262,3219,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9113,9113,41.34,3309,13,7,465@445#0,0
9114,9114,116.204,3309,9,2,630@620#0,0
9115,9115,112.103,3311,9,12,537@456#0,0
9116,9116,81.77,3187,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
9117,9117,9.34,3309,1,8,520@641#0,0
9118,9118,13.46,3312,10,12,537@456#0,0
9119,9119,90.23,3312,7,12,363@362#0,0
9120,9120,108.69,3312,8,8,643@365#0,0
9121,9121,115.326,3252,9,15,520@641#0 641@471#0,13
9122,9122,38.127,3313,13,15,515@470#0,0
9123,9123,71.263,3232,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9124,9124,64.104,3314,15,8,470@515#0,0
9125,9125,82.185,3314,6,15,581@468#0,0
9126,9126,97.53,3290,7,8,617@615#0 615@614#0 614@613#0,6
9127,9127,114.178,3303,9,14,456@409#0,0
9128,9128,76.127,3313,2,9,630@620#0,0
9129,9129,77.58,3315,6,1,564@572#0,0
9130,9130,104.186,3315,8,15,515@470#0,0
9131,9131,69.107,3237,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
9132,9132,118.89,3237,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
9133,9133,71.264,3244,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
9134,9134,67.91,3310,2,10,34@36#0,2
